Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,4689.0,4708.75,4642.0,4651.25,4651.25,203444
2022-01-04,4652.10009765625,4679.9501953125,4609.0,4621.7001953125,4621.7001953125,259508
2022-01-05,4619.89990234375,4630.2001953125,4542.0,4558.4501953125,4558.4501953125,510511
2022-01-06,4535.0,4557.0,4470.0,4489.14990234375,4489.14990234375,447726
2022-01-07,4500.0,4549.7998046875,4470.5,4516.7001953125,4516.7001953125,269479
2022-01-10,4520.0,4534.5498046875,4462.2001953125,4465.7998046875,4465.7998046875,361423
2022-01-11,4475.0,4539.85009765625,4434.25,4516.5498046875,4516.5498046875,476123
2022-01-12,4531.0498046875,4538.0,4467.0498046875,4492.89990234375,4492.89990234375,496883
2022-01-13,4493.0,4619.14990234375,4466.0,4590.0498046875,4590.0498046875,646137
2022-01-14,4590.0,4636.0,4559.0,4616.60009765625,4616.60009765625,399974
2022-01-17,4615.0,4668.0,4561.0,4630.35009765625,4630.35009765625,315394
2022-01-18,4635.0,4640.35009765625,4512.0498046875,4527.14990234375,4527.14990234375,340707
2022-01-19,4550.0,4550.0,4465.0,4481.5,4481.5,365211
2022-01-20,4496.0,4496.0,4312.0,4329.75,4329.75,805433
2022-01-21,4328.2998046875,4328.2998046875,4137.7998046875,4179.39990234375,4179.39990234375,1172704
2022-01-24,4189.0,4190.0,3788.949951171875,4056.60009765625,4056.60009765625,1397434
2022-01-25,4000.0,4096.9501953125,3930.949951171875,4049.199951171875,4049.199951171875,561610
2022-01-27,4028.949951171875,4044.60009765625,3920.0,3939.85009765625,3939.85009765625,864770
2022-01-28,3941.0,4070.0,3930.14990234375,3940.699951171875,3940.699951171875,492149
2022-01-31,4020.0,4108.9501953125,3995.85009765625,4036.10009765625,4036.10009765625,454611
2022-02-01,4055.050048828125,4124.0,4032.60009765625,4108.35009765625,4108.35009765625,309874
2022-02-02,4140.0,4235.0,4125.0,4219.64990234375,4219.64990234375,346003
2022-02-03,4250.0,4274.0,4203.0,4262.4501953125,4262.4501953125,504989
2022-02-04,4270.0,4374.60009765625,4232.4501953125,4304.5,4304.5,964227
2022-02-07,4304.5,4345.85009765625,4178.35009765625,4201.5,4201.5,380821
2022-02-08,4201.5,4288.39990234375,4168.25,4277.5498046875,4277.5498046875,436195
2022-02-09,4280.0,4357.4501953125,4278.7998046875,4329.4501953125,4329.4501953125,280094
2022-02-10,4334.5,4361.9501953125,4300.0498046875,4313.75,4313.75,559595
2022-02-11,4313.75,4474.0,4240.0498046875,4291.25,4291.25,2585446
2022-02-14,4239.4501953125,4355.0,4192.0498046875,4277.89990234375,4277.89990234375,1147299
2022-02-15,4280.0,4346.0,4280.0,4325.7998046875,4325.7998046875,371572
2022-02-16,4340.0,4498.0,4312.0498046875,4465.14990234375,4465.14990234375,1373620
2022-02-17,4465.64990234375,4520.14990234375,4425.0,4442.2001953125,4442.2001953125,601590
2022-02-18,4432.7001953125,4442.2001953125,4325.0,4353.39990234375,4353.39990234375,580486
2022-02-21,4345.0,4345.0,4250.5,4258.2998046875,4258.2998046875,284980
2022-02-22,4150.0,4245.2001953125,4135.7001953125,4224.7998046875,4224.7998046875,430407
2022-02-23,4232.0,4258.64990234375,4173.14990234375,4181.60009765625,4181.60009765625,379328
2022-02-24,4100.0,4130.89990234375,3916.60009765625,3936.64990234375,3936.64990234375,723045
2022-02-25,4049.949951171875,4157.89990234375,3981.89990234375,4138.35009765625,4138.35009765625,450834
2022-02-28,4120.0,4284.39990234375,4078.699951171875,4265.0,4265.0,611670
2022-03-02,4230.0,4310.85009765625,4135.2998046875,4160.89990234375,4160.89990234375,576094
2022-03-03,4200.0,4226.7998046875,4143.2998046875,4160.4501953125,4160.4501953125,421554
2022-03-04,4100.0,4157.7998046875,4063.0,4094.699951171875,4094.699951171875,429937
2022-03-07,4050.0,4094.949951171875,3974.050048828125,4074.949951171875,4074.949951171875,540735
2022-03-08,4069.89990234375,4175.0,4066.0,4164.25,4164.25,414138
2022-03-09,4180.0,4279.60009765625,4150.0,4234.0498046875,4234.0498046875,385251
2022-03-10,4267.5,4334.0,4252.25,4300.89990234375,4300.89990234375,414284
